transaction_id,date,store_id,customer_id,product_id,quantity,payment_method,discount_pct,unit_price,line_total
T503855,2024-09-11,S103,C1040,P10108,1,Card,0.0,7.07,7.07
T503856,2024-11-12,S100,C1254,P10059,1,Cash,0.05,7.02,6.67
T503857,2024-02-07,S110,C1280,P10017,1,Card,0.0,6.42,6.42
T503858,2024-05-27,S103,C1125,P10019,2,QR,0.0,8.74,17.48
T503859,2024-01-25,S103,C1007,P10004,1,Cash,0.0,13.15,13.15
T503860,2024-04-30,S102,C1175,P10017,2,Card,0.0,6.44,12.88
T503861,2024-01-26,S100,C1227,P10039,1,Cash,0.0,6.96,6.96
T503862,2024-06-17,S103,C1017,P10000,1,Card,0.0,6.46,6.46
T503863,2024-11-18,S106,C1055,P10018,1,QR,0.0,10.21,10.21
T503864,2024-08-12,S101,C1034,P10086,3,Card,0.0,6.34,19.02
T503865,2024-01-01,S110,C1117,P10025,3,Card,0.05,7.2,20.52
T503866,2024-11-02,S103,C1281,P10112,2,Card,0.0,5.62,11.24
T503867,2024-09-17,S103,C1253,P10028,3,Card,0.1,8.12,21.92
T503868,2024-01-13,S103,C1212,P10058,2,Cash,0.05,12.22,23.22
T503869,2024-02-17,S100,C1060,P10062,1,Cash,0.0,9.16,9.16
T503870,2024-11-08,S106,C1087,P10097,2,QR,0.0,5.07,10.14
T503871,2024-10-17,S110,C1270,P10082,1,Cash,0.05,7.4,7.03
T503872,2024-11-27,S103,C1031,P10061,1,Card,0.1,10.06,9.05
T503873,2024-04-03,S103,C1132,P10047,1,Card,0.0,4.56,4.56
T503874,2024-09-17,S103,C1063,P10061,1,QR,0.0,9.75,9.75
T503875,2024-10-04,S103,C1198,P10017,2,Card,0.0,6.5,13.0
T503876,2024-12-24,S111,C1255,P10065,1,Card,0.0,2.54,2.54
T503877,2024-07-23,S103,C1154,P10026,1,Card,0.0,4.77,4.77
T503878,2024-07-03,S106,C1230,P10005,2,Card,0.0,5.71,11.42
T503879,2024-06-23,S103,C1034,P10102,2,Card,0.0,9.21,18.42
T503880,2024-11-04,S103,C1025,P10069,-1,QR,0.0,7.96,-7.96
T503881,2024-03-09,S103,C1022,P10058,1,Card,0.05,11.08,10.53
T503882,2024-04-13,S101,C1140,P10005,1,Card,0.05,6.05,5.75
T503883,2024-09-02,S108,C1284,P10030,2,Card,0.15,10.14,17.24
T503884,2024-06-09,S103,C1155,P10104,2,Card,0.0,4.23,8.46
T503885,2024-07-18,S106,C1112,P10103,1,Cash,0.0,8.25,8.25
T503886,2024-08-03,S101,C1138,P10093,4,Cash,0.05,7.67,29.15
T503887,2024-07-30,S111,C1208,P10055,1,QR,0.0,16.06,16.06
T503888,2024-01-16,S103,C1085,P10053,1,Card,0.0,7.64,7.64
T503889,2024-11-27,S110,C1284,P10084,1,Card,0.0,3.29,3.29
T503890,2024-07-23,S109,C1059,P10040,1,Cash,0.1,5.54,4.99
T503891,2024-12-30,S111,C1053,P10107,4,Card,0.0,13.58,54.32
T503892,2024-02-08,S103,C1092,P10017,1,Card,0.0,6.56,6.56
T503893,2024-03-29,S106,C1264,P10086,1,Card,0.0,6.02,6.02
T503894,2024-09-12,S103,C1212,P10101,1,Cash,0.1,6.76,6.08
T503895,2024-09-10,S103,C1009,P10022,1,Cash,0.0,3.88,3.88
T503896,2024-08-03,S103,C1202,P10091,1,QR,0.0,6.25,6.25
T503897,2024-10-29,S102,C1195,P10035,1,Card,0.0,1.45,1.45
T503898,2024-06-20,S111,C1057,P10024,1,Card,0.0,9.57,9.57
T503899,2024-05-16,S101,C1255,P10006,1,Card,0.0,4.73,4.73
T503900,2024-06-26,S103,C1222,P10081,2,Card,0.0,9.93,19.86
T503901,2024-03-17,S104,C1179,P10019,2,Card,0.15,8.41,14.3
T503902,2024-07-06,S103,C1034,P10004,1,Card,0.05,136.5,129.67
T503903,2024-01-15,S104,C1102,P10017,1,Card,0.0,6.36,6.36
T503904,2024-10-18,S101,C1160,P10105,2,Cash,0.0,11.94,23.88
T503905,2024-11-14,S103,C1199,P10103,1,Card,0.0,7.41,7.41
T503906,2024-11-20,S103,C1159,P10032,1,Card,0.05,4.79,4.55
T503907,2024-08-01,S111,C1182,P10078,1,Card,0.0,5.02,5.02
T503908,2024-07-26,S106,C1135,P10034,2,Card,0.0,6.89,13.78
T503909,2024-06-17,S111,C1225,P10110,1,Card,0.0,5.84,5.84
T503910,2024-11-25,S100,C1242,P10109,1,Card,0.0,5.01,5.01
T503911,2024-10-06,S103,C1105,P10064,1,Card,0.0,17.28,17.28
T503912,2024-10-31,S103,C1070,P10062,2,Cash,0.0,9.26,18.52
T503913,2024-05-25,S100,C1076,P10084,1,Card,0.0,3.19,3.19
T503914,2024-09-19,S103,C1053,P10071,1,Cash,0.05,1.62,1.54
T503915,2024-01-04,S105,C1276,P10070,1,QR,0.1,7.87,7.08
T503916,2024-03-30,S103,C1110,P10040,1,Cash,0.0,5.14,5.14
T503917,2024-02-29,S103,C1223,P10049,1,Card,0.0,20.97,20.97
T503918,2024-11-06,S110,C1074,P10107,1,Card,0.0,14.74,14.74
T503919,2024-01-16,S106,C1013,P10103,1,Cash,0.0,8.13,8.13
T503920,2024-08-14,S103,C1257,P10103,1,Card,0.0,8.12,8.12
T503921,2024-01-29,S103,C1188,P10029,1,QR,0.0,3.64,3.64
T503922,2024-05-30,S103,C1238,P10037,2,Cash,0.05,11.66,22.15
T503923,2024-09-01,S102,C1090,P10034,1,Cash,0.0,6.46,6.46
T503924,2024-09-26,S104,C1183,P10065,2,Card,0.0,2.44,4.88
T503925,2024-03-19,S103,C1016,P10045,5,Cash,0.0,2.95,14.75
T503926,2024-10-15,S110,C1011,P10007,1,QR,0.0,6.41,6.41
T503927,2024-06-01,S106,C1165,P10101,4,Card,0.0,6.39,25.56
T503928,2024-10-03,S103,C1145,P10067,1,Card,0.05,4.93,4.68
T503929,2024-10-05,S103,C1281,P10036,2,Cash,0.0,4.96,9.92
T503930,2024-02-26,S103,C1036,P10084,1,Cash,0.05,3.27,3.11
T503931,2024-07-04,S106,C1069,P10012,1,Cash,0.0,5.53,5.53
T503932,2024-04-02,S103,C1168,P10072,1,Card,0.05,11.01,10.46
T503933,2024-10-02,S103,C1169,P10044,1,Card,0.0,4.52,4.52
T503934,2024-06-06,S103,C1252,P10028,2,Cash,0.0,8.43,16.86
T503935,2024-10-01,S102,C1296,P10040,1,Card,0.0,5.35,5.35
T503936,2024-06-29,S106,C1141,P10055,1,Card,0.0,17.05,17.05
T503937,2024-12-24,S103,C1272,P10087,4,Cash,0.1,6.78,24.41
T503938,2024-03-17,S103,C1224,P10015,3,Cash,0.0,4.02,12.06
T503939,2024-05-30,S103,C1182,P10011,3,Cash,0.0,10.24,30.72
T503940,2024-08-25,S103,C1220,P10065,2,Cash,0.1,2.52,4.54
T503941,2024-10-15,S110,C1052,P10061,-1,Card,0.0,9.9,-9.9
T503942,2024-08-18,S110,C1117,P10018,1,Card,0.0,10.22,10.22
T503943,2024-01-18,S103,C1158,P10029,1,QR,0.05,3.78,3.59
T503944,2024-03-13,S100,C1135,P10015,4,Card,0.1,4.04,14.54
T503945,2024-07-07,S103,C1076,P10087,1,Cash,0.0,6.84,6.84
T503946,2024-01-17,S103,C1044,P10012,1,Cash,0.0,5.45,5.45
T503947,2024-01-19,S103,C1017,P10068,1,QR,0.15,3.99,3.39
T503948,2024-08-06,S104,C1204,P10022,1,Card,0.0,3.8,3.8
T503949,2024-11-21,S102,C1082,P10061,1,Cash,0.0,10.26,10.26
T503950,2024-04-29,S104,C1049,P10119,1,Cash,0.0,14.0,14.0
T503951,2024-04-10,S103,C1280,P10101,1,Card,0.0,7.08,7.08
T503952,2024-02-03,S106,C1165,P10030,1,Card,0.0,10.36,10.36
T503953,2024-03-24,S103,C1242,P10052,2,Card,0.0,13.62,27.24
T503954,2024-07-14,S106,C1163,P10119,2,Cash,0.0,13.82,27.64
T503955,2024-11-25,S100,C1055,P10016,1,Cash,0.05,10.57,10.04
T503956,2024-07-20,S103,C1038,P10048,3,Card,0.0,7.34,22.02
T503957,2024-12-09,S106,C1127,P10048,2,Cash,0.0,7.39,14.78
T503958,2024-12-06,S103,C1121,P10066,1,Card,0.0,5.54,5.54
T503959,2024-01-11,S108,C1246,P10025,2,Card,0.05,6.72,12.77
T503960,2024-12-12,S104,C1185,P10012,2,Cash,0.0,5.41,10.82
T503961,2024-08-05,S103,C1207,P10107,1,Card,0.0,13.91,13.91
T503962,2024-09-09,S103,C1238,P10037,1,Cash,0.15,11.43,9.72
T503963,2024-08-09,S103,C1214,P10021,1,Card,0.2,2.73,2.18
T503964,2024-03-20,S103,C1291,P10084,2,Card,0.0,3.37,6.74
T503965,2024-01-07,S103,C1223,P10028,1,Cash,0.0,8.53,8.53
T503966,2024-09-28,S106,C1087,P10044,2,Card,0.0,4.87,9.74
T503967,2024-08-14,S103,C1024,P10045,1,Card,0.0,2.86,2.86
T503968,2024-01-16,S103,C1219,P10038,1,Cash,0.1,9.99,8.99
T503969,2024-01-12,S103,C1274,P10068,1,Cash,0.0,3.95,3.95
T503970,2024-10-17,S100,C1134,P10077,1,Cash,0.0,7.85,7.85
T503971,2024-08-28,S103,C1232,P10081,2,Card,0.0,9.56,19.12
T503972,2024-01-21,S106,C1065,P10067,2,Cash,0.0,4.95,9.9
T503973,2024-06-26,S108,C1079,P10096,1,Card,0.0,8.6,8.6
T503974,2024-08-15,S103,C1254,P10038,1,QR,0.05,9.79,9.3
T503975,2024-09-29,S111,C1124,P10019,2,Card,0.0,8.41,16.82
T503976,2024-10-14,S103,C1145,P10076,2,Cash,0.0,3.51,7.02
T503977,2024-10-23,S110,C1102,P10099,2,Cash,0.0,9.83,19.66
T503978,2024-05-13,S106,C1276,P10108,1,Cash,0.0,6.87,6.87
T503979,2024-10-09,S106,C1123,P10067,3,Cash,0.0,5.22,15.66
T503980,2024-06-01,S101,C1266,P10034,2,Card,0.15,6.97,11.85
T503981,2024-03-06,S103,C1277,P10007,1,Cash,0.0,6.72,6.72
T503982,2024-05-16,S100,C1110,P10051,1,Card,0.0,4.65,4.65
T503983,2024-04-01,S106,C1088,P10039,1,Cash,0.0,7.05,7.05
T503984,2024-11-12,S103,C1157,P10112,2,Cash,0.0,5.64,11.28
T503985,2024-09-15,S107,C1215,P10110,1,Cash,0.0,6.0,6.0
T503986,2024-04-12,S103,C1035,P10035,1,Cash,0.0,1.52,1.52
T503987,2024-02-24,S109,C1086,P10005,1,Cash,0.0,5.65,5.65
T503988,2024-09-13,S101,C1117,P10119,1,Card,0.0,14.16,14.16
T503989,2024-04-10,S102,C1181,P10085,1,Card,0.0,2.54,2.54
T503990,2024-07-16,S103,C1067,P10069,2,Cash,0.0,7.87,15.74
T503991,2024-10-27,S103,C1158,P10105,1,Card,0.0,11.72,11.72
T503992,2024-08-13,S103,C1284,P10099,1,Cash,0.0,9.87,9.87
T503993,2024-08-24,S106,C1163,P10072,1,Cash,0.05,11.36,10.79
T503994,2024-01-26,S101,C1072,P10015,1,Card,0.0,4.07,4.07
T503995,2024-04-30,S103,C1118,P10102,1,QR,0.15,9.61,8.17
T503996,2024-06-30,S109,C1194,P10045,1,Card,0.0,2.96,2.96
T503997,2024-07-17,S101,C1088,P10058,1,Cash,0.0,-11.69,-11.69
T503998,2024-10-28,S111,C1075,P10037,2,QR,0.0,11.67,23.34
T503999,2024-09-11,S111,C1220,P10096,1,Card,0.0,8.53,8.53
T504000,2024-05-01,S101,C1138,P10017,2,Card,0.0,6.75,13.5
T504001,2024-01-31,S103,C1240,P10011,1,QR,0.0,10.47,10.47
T504002,2024-11-10,S103,C1153,P10053,1,Card,0.0,7.6,7.6
T504003,2024-10-11,S106,C1052,P10090,2,Card,0.0,52.11,104.22
T504004,2024-04-15,S103,C1141,P10046,1,Card,0.2,14.98,11.98
T504005,2024-08-11,S104,C1030,P10000,3,Card,0.0,7.13,21.39
T504006,2024-09-29,S106,C1222,P10014,1,Card,0.0,4.63,4.63
T504007,2024-08-19,S101,C1291,P10110,1,Cash,0.05,5.69,5.41
T504008,2024-09-12,S109,C1265,P10090,1,QR,0.0,53.43,53.43
T504009,2024-01-24,S106,C1281,P10079,2,Card,0.05,6.9,13.11
T504010,2024-04-18,S103,C1275,P10020,4,Card,0.0,2.83,11.32
T504011,2024-07-09,S110,C1043,P10000,1,Card,0.0,6.54,6.54
T504012,2024-12-12,S106,C1061,P10092,1,Card,0.0,4.16,4.16
T504013,2024-01-25,S103,C1200,P10066,1,Card,0.0,5.21,5.21
T504014,2024-07-05,S103,C1008,P10011,2,Card,0.0,10.32,20.64
T504015,2024-10-14,S103,C1070,P10027,1,Card,0.0,4.56,4.56
T504016,2024-04-25,S101,C1089,P10038,1,Cash,0.0,9.85,9.85
T504017,2024-12-03,S111,C1023,P10036,-1,Card,0.05,4.82,-4.58
T504018,2024-12-31,S101,C1139,P10094,2,Card,0.1,10.42,18.76
T504019,2024-02-06,S106,C1077,P10059,1,Cash,0.0,6.35,6.35
T504020,2024-10-08,S103,C1213,P10030,2,Cash,0.0,10.25,20.5
T504021,2024-05-16,S100,C1015,P10057,2,Cash,0.0,6.06,12.12
T504022,2024-08-14,S111,C1028,P10096,1,Cash,0.05,8.37,7.95
T504023,2024-11-15,S110,C1290,P10096,1,Card,0.2,8.88,7.1
T504024,2024-11-23,S103,C1042,P10110,1,QR,0.0,5.42,5.42
T504025,2024-06-30,S103,C1052,P10103,1,Card,0.0,8.3,8.3
T504026,2024-12-27,S101,C1275,P10010,1,Cash,0.0,5.39,5.39
T504027,2024-03-26,S103,C1231,P10109,2,Card,0.0,5.47,10.94
T504028,2024-02-22,S103,C1211,P10028,5,Card,0.0,8.93,44.65
T504029,2024-12-13,S103,C1007,P10088,4,Card,0.0,6.84,27.36
T504030,2024-12-20,S111,C1121,P10118,2,Card,0.0,13.26,26.52
T504031,2024-08-22,S103,C1041,P10012,1,Cash,0.0,5.56,5.56
T504032,2024-09-23,S110,C1232,P10050,1,Card,0.05,4.56,4.33
T504033,2024-10-13,S104,C1069,P10107,1,Card,0.0,13.76,13.76
T504034,2024-04-09,S103,C1015,P10053,1,Card,0.0,7.73,7.73
T504035,2024-03-27,S110,C1068,P10018,1,Card,0.05,10.3,9.78
T504036,2024-01-15,S103,C1052,P10057,1,Card,0.15,5.89,5.01
T504037,2024-04-10,S110,C1172,P10035,2,Card,0.0,1.43,2.86
T504038,2024-06-13,S103,C1261,P10027,4,Card,0.0,4.64,18.56
T504039,2024-01-29,S101,C1288,P10067,3,Cash,0.0,5.2,15.6
T504040,2024-04-23,S110,C1014,P10002,1,Card,0.0,15.1,15.1
T504041,2024-04-16,S103,C1269,P10101,3,Cash,0.0,6.96,20.88
T504042,2024-12-29,S110,C1166,P10100,1,Cash,0.0,13.57,13.57
T504043,2024-05-09,S111,C1062,P10106,1,Cash,0.0,7.99,7.99
T504044,2024-03-24,S101,C1260,P10088,1,Cash,0.0,6.59,6.59
T504045,2024-09-27,S103,C1120,P10040,1,Cash,0.0,5.4,5.4
T504046,2024-08-31,S103,C1239,P10034,3,Card,0.0,7.17,21.51
T504047,2024-08-01,S104,C1106,P10092,1,Cash,0.0,4.28,4.28
T504048,2024-11-01,S108,C1179,P10104,1,Card,0.0,4.18,4.18
T504049,2024-06-14,S103,C1015,P10092,1,Card,0.0,4.26,4.26
T504050,2024-10-05,S103,C1214,P10075,2,Cash,0.05,12.45,23.65
T504051,2024-02-28,S106,C1076,P10098,1,QR,0.0,4.15,4.15
T504052,2024-03-30,S101,C1224,P10083,2,Card,0.0,3.8,7.6
T504053,2024-11-26,S109,C1092,P10080,2,Card,0.1,7.08,12.74
T504054,2024-07-12,S103,C1180,P10116,2,Card,0.0,10.39,20.78
T504055,2024-05-02,S111,C1173,P10075,1,Card,0.0,12.48,12.48
T504056,2024-05-15,S103,C1218,P10049,1,QR,0.0,21.1,21.1
T504057,2024-05-18,S101,C1142,P10099,1,Cash,0.0,9.68,9.68
T504058,2024-08-16,S103,C1281,P10073,4,Card,0.0,4.36,17.44
T504059,2024-09-30,S101,C1258,P10081,2,Card,0.0,9.62,19.24
T504060,2024-02-19,S111,C1046,P10029,1,QR,0.0,3.83,3.83
T504061,2024-04-27,S100,C1004,P10071,1,Cash,0.05,1.54,1.46
T504062,2024-07-20,S106,C1061,P10104,1,Card,0.0,4.22,4.22
T504063,2024-07-09,S103,C1083,P10114,2,Cash,0.0,18.4,36.8
T504064,2024-12-29,S103,C1132,P10076,1,QR,0.0,3.29,3.29
T504065,2024-11-18,S101,C1062,P10094,2,Card,0.1,10.4,18.72
T504066,2024-06-29,S104,C1280,P10069,3,Card,0.0,8.05,24.15
T504067,2024-03-18,S103,C1043,P10053,1,Card,0.0,7.57,7.57
T504068,2024-03-15,S103,C1152,P10070,1,Card,0.0,7.73,7.73
T504069,2024-10-21,S110,C1269,P10084,3,Card,0.0,3.33,9.99
T504070,2024-10-07,S103,C1170,P10101,1,Card,0.0,6.62,6.62
T504071,2024-01-21,S103,C1155,P10106,-1,Card,0.0,7.79,-7.79
T504072,2024-06-19,S103,C1274,P10112,1,Card,0.0,5.45,5.45
T504073,2024-01-15,S101,C1019,P10050,1,Cash,0.0,4.47,4.47
T504074,2024-07-29,S111,C1213,P10027,2,Card,0.0,4.89,9.78
T504075,2024-02-17,S103,C1078,P10063,-1,QR,0.05,10.45,-9.93
T504076,2024-03-26,S101,C1138,P10107,1,Cash,0.0,14.19,14.19
T504077,2024-05-28,S103,C1097,P10084,2,Card,0.05,3.24,6.16
T504078,2024-07-06,S103,C1151,P10020,1,Cash,0.0,2.92,2.92
T504079,2024-11-01,S103,C1197,P10087,1,Card,0.0,6.92,6.92
T504080,2024-05-30,S106,C1272,P10026,2,Cash,0.0,4.9,9.8
T504081,2024-05-20,S101,C1155,P10026,2,Card,0.0,4.5,9.0
T504082,2024-03-09,S103,C1049,P10076,1,Cash,0.0,3.49,3.49
T504083,2024-09-16,S109,C1227,P10049,1,Card,0.0,21.02,21.02
T504084,2024-11-29,S101,C1009,P10028,2,Card,0.0,8.39,16.78
T504085,2024-01-09,S110,C1148,P10038,1,Card,0.0,9.97,9.97
T504086,2024-04-30,S101,C1057,P10056,1,Card,0.0,9.23,9.23
T504087,2024-04-10,S109,C1161,P10118,1,QR,0.0,13.48,13.48
T504088,2024-05-28,S103,C1106,P10091,1,Card,0.0,6.15,6.15
T504089,2024-05-25,S103,C1288,P10036,2,Cash,0.0,4.66,9.32
T504090,2024-12-18,S102,C1185,P10092,1,Cash,0.0,4.19,4.19
T504091,2024-08-30,S101,C1045,P10063,2,Cash,0.0,10.49,20.98
T504092,2024-08-28,S103,C1128,P10047,1,Card,0.0,4.55,4.55
T504093,2024-12-02,S101,C1086,P10021,1,Card,0.0,2.74,2.74
T504094,2024-02-12,S103,C1248,P10099,3,QR,0.0,10.04,30.12
T504095,2024-04-04,S103,C1256,P10029,1,Card,0.0,3.72,3.72
T504096,2024-08-13,S103,C1276,P10027,1,Card,0.0,4.64,4.64
T504097,2024-01-06,S107,C1277,P10022,1,Cash,0.0,3.7,3.7
T504098,2024-08-01,S104,C1003,P10096,1,Cash,0.0,8.32,8.32
T504099,2024-07-24,S103,C1064,P10003,1,Card,0.0,10.93,10.93
T504100,2024-03-07,S103,C1201,P10002,1,Cash,0.0,14.3,14.3
T504101,2024-04-09,S103,C1062,P10060,3,Card,0.0,6.18,18.54
T504102,2024-01-12,S103,C1142,P10095,1,Cash,0.0,6.15,6.15
T504103,2024-08-24,S110,C1243,P10003,2,Card,0.0,10.39,20.78
T504104,2024-11-17,S103,C1291,P10064,1,Card,0.0,17.71,17.71
T504105,2024-09-14,S100,C1284,P10011,1,Card,0.0,10.15,10.15
T504106,2024-12-02,S104,C1179,P10012,1,Card,0.0,5.43,5.43
T504107,2024-05-14,S103,C1173,P10033,1,Cash,0.1,5.46,4.91
T504108,2024-08-09,S110,C1110,P10058,1,Cash,0.0,11.59,11.59
T504109,2024-06-04,S110,C1174,P10092,1,Cash,0.0,4.21,4.21
T504110,2024-05-21,S101,C1152,P10072,2,Cash,0.05,10.66,20.25
T504111,2024-06-06,S101,C1216,P10030,1,Card,0.0,10.94,10.94
T504112,2024-11-21,S103,C1296,P10070,1,Card,0.1,7.71,6.94
T504113,2024-12-09,S103,C1239,P10012,1,Cash,0.0,5.58,5.58
T504114,2024-09-18,S103,C1225,P10053,5,QR,0.0,7.68,38.4
T504115,2024-10-09,S106,C1185,P10001,1,QR,0.0,1.63,1.63
T504116,2024-12-03,S103,C1047,P10032,1,Card,0.0,4.47,4.47
T504117,2024-12-09,S103,C1207,P10049,1,QR,0.1,20.77,18.69
T504118,2024-08-16,S100,C1156,P10006,1,Card,0.05,4.76,4.52
T504119,2024-10-06,S106,C1224,P10017,1,Card,0.0,6.37,6.37
T504120,2024-12-23,S103,C1143,P10050,1,Card,0.0,4.31,4.31
T504121,2024-10-16,S109,C1110,P10007,1,Card,0.05,7.17,6.81
T504122,2024-06-16,S103,C1131,P10054,1,Cash,0.0,6.93,6.93
T504123,2024-02-16,S103,C1112,P10075,2,Cash,0.0,13.24,26.48
T504124,2024-07-21,S110,C1088,P10042,1,Card,0.05,4.06,3.86
T504125,2024-08-01,S110,C1160,P10058,1,Cash,0.05,12.02,11.42
T504126,2024-09-02,S103,C1074,P10029,1,QR,0.0,3.69,3.69
T504127,2024-01-24,S103,C1280,P10058,1,Card,0.0,10.98,10.98
T504128,2024-11-16,S106,C1006,P10008,1,Card,0.2,4.28,3.42
T504129,2024-09-30,S103,C1112,P10091,1,Cash,0.0,5.71,5.71
T504130,2024-02-13,S103,C1035,P10067,1,Card,0.0,5.33,5.33
T504131,2024-11-27,S110,C1265,P10038,1,Cash,0.0,10.06,10.06
T504132,2024-11-08,S103,C1112,P10080,2,Cash,0.1,7.18,12.92
T504133,2024-12-28,S100,C1291,P10010,1,QR,0.0,5.92,5.92
T504134,2024-06-04,S100,C1222,P10001,1,Cash,0.0,1.66,1.66
T504135,2024-07-17,S104,C1210,P10022,1,Card,0.0,3.72,3.72
T504136,2024-06-10,S104,C1017,P10062,1,Cash,0.0,9.0,9.0
T504137,2024-08-21,S103,C1240,P10113,1,QR,0.1,2.84,2.56
T504138,2024-06-11,S103,C1133,P10021,1,Card,0.1,2.67,2.4
T504139,2024-04-25,S103,C1219,P10060,1,Card,0.0,6.39,6.39
T504140,2024-04-02,S105,C1101,P10025,1,Card,0.0,6.65,6.65
T504141,2024-02-11,S101,C1139,P10011,1,Card,0.0,9.76,9.76
T504142,2024-10-10,S111,C1168,P10031,2,Cash,0.0,7.29,14.58
T504143,2024-07-28,S103,C1190,P10008,1,Card,0.05,4.21,4.0
T504144,2024-07-24,S111,C1024,P10106,1,Cash,0.0,7.66,7.66
T504145,2024-08-07,S102,C1032,P10068,1,Card,0.0,3.88,3.88
T504146,2024-10-06,S106,C1005,P10089,1,Card,0.0,36.59,36.59
T504147,2024-05-15,S103,C1193,P10070,1,Card,0.0,7.59,7.59
T504148,2024-04-15,S101,C1229,P10092,1,Cash,0.0,4.24,4.24
T504149,2024-04-27,S110,C1136,P10032,1,Cash,0.0,4.39,4.39
T504150,2024-08-24,S110,C1215,P10023,1,QR,0.0,2.88,2.88
T504151,2024-11-04,S103,C1182,P10088,1,QR,0.0,6.79,6.79
T504152,2024-04-09,S106,C1167,P10094,1,QR,0.0,10.35,10.35
T504153,2024-09-17,S103,C1281,P10092,1,Card,0.1,4.12,3.71
T504154,2024-10-31,S110,C1037,P10068,4,Cash,0.0,4.02,16.08
T504155,2024-12-19,S103,C1162,P10037,1,Card,0.05,11.09,10.54
T504156,2024-10-12,S103,C1141,P10108,1,Cash,0.0,6.84,6.84
T504157,2024-11-23,S103,C1247,P10010,2,Cash,0.0,5.39,10.78
T504158,2024-04-12,S103,C1102,P10031,1,Cash,0.0,7.53,7.53
T504159,2024-03-03,S110,C1198,P10063,2,Card,0.0,10.8,21.6
T504160,2024-06-23,S102,C1199,P10071,1,Cash,0.0,1.59,1.59
T504161,2024-10-08,S102,C1041,P10019,1,Card,0.0,8.49,8.49
T504162,2024-10-19,S103,C1146,P10033,1,Cash,0.0,5.81,5.81
T504163,2024-08-13,S104,C1065,P10110,1,Cash,0.1,5.85,5.26
T504164,2024-01-07,S103,C1192,P10041,1,Card,0.0,9.53,9.53
T504165,2024-05-06,S103,C1297,P10007,1,Card,0.0,6.84,6.84
T504166,2024-04-01,S111,C1037,P10065,1,QR,0.0,2.4,2.4
T504167,2024-07-08,S103,C1140,P10020,1,QR,0.0,2.92,2.92
T504168,2024-12-24,S104,C1105,P10078,1,Cash,0.0,4.92,4.92
T504169,2024-02-22,S106,C1151,P10069,3,QR,0.05,8.19,23.34
T504170,2024-08-29,S103,C1037,P10004,1,Card,0.0,13.38,13.38
T504171,2024-05-11,S111,C1096,P10117,1,Card,0.05,9.21,8.75
T504172,2024-12-29,S106,C1107,P10117,2,Card,0.0,8.85,17.7
T504173,2024-04-21,S103,C1118,P10066,3,QR,0.0,5.28,15.84
T504174,2024-01-07,S103,C1150,P10106,1,Cash,0.0,8.06,8.06
T504175,2024-08-17,S106,C1073,P10042,1,Cash,0.0,4.29,4.29
T504176,2024-06-04,S103,C1056,P10015,1,Card,0.1,3.96,3.56
T504177,2024-07-15,S110,C1251,P10098,1,Cash,0.05,4.19,3.98
T504178,2024-11-18,S103,C1291,P10072,2,Card,0.0,9.89,19.78
T504179,2024-12-29,S103,C1254,P10034,2,Card,0.2,7.02,11.23
T504180,2024-08-10,S103,C1253,P10082,1,Card,0.0,6.93,6.93
T504181,2024-09-06,S100,C1258,P10042,2,Cash,0.0,4.33,8.66
T504182,2024-03-23,S100,C1269,P10109,1,Cash,0.05,5.05,4.8
T504183,2024-08-27,S110,C1033,P10097,3,Card,0.0,4.99,14.97
T504184,2024-12-25,S105,C1237,P10038,4,Card,0.0,9.82,39.28
T504185,2024-11-18,S104,C1178,P10009,1,Card,0.0,6.01,6.01
T504186,2024-09-19,S103,C1103,P10073,1,QR,0.0,4.4,4.4
T504187,2024-07-07,S110,C1028,P10019,1,QR,0.0,8.43,8.43
T504188,2024-12-31,S103,C1226,P10000,3,Card,0.0,6.71,20.13
T504189,2024-10-16,S110,C1231,P10005,5,Card,0.0,5.78,28.9
T504190,2024-12-27,S103,C1116,P10052,1,Cash,0.0,13.3,13.3
T504191,2024-02-27,S111,C1206,P10045,1,Card,0.0,2.88,2.88
T504192,2024-01-09,S106,C1184,P10065,1,QR,0.05,2.44,2.32
T504193,2024-10-30,S103,C1137,P10037,2,Cash,0.0,12.01,24.02
T504194,2024-04-24,S103,C1163,P10032,1,Cash,0.0,4.39,4.39
T504195,2024-07-28,S103,C1074,P10066,1,Card,0.0,5.16,5.16
T504196,2024-02-10,S102,C1232,P10099,1,Cash,0.0,9.9,9.9
T504197,2024-10-30,S103,C1283,P10076,2,Cash,0.0,3.49,6.98
T504198,2024-06-21,S103,C1254,P10034,2,QR,0.0,7.23,14.46
T504199,2024-08-21,S101,C1008,P10078,1,Cash,0.0,5.22,5.22
T504200,2024-10-07,S111,C1202,P10044,1,Cash,0.0,4.75,4.75
T504201,2024-03-18,S104,C1090,P10021,2,Card,0.0,2.86,5.72
T504202,2024-04-17,S110,C1149,P10106,3,Card,0.0,7.73,23.19
T504203,2024-10-07,S105,C1175,P10067,1,Card,0.0,5.3,5.3
T504204,2024-02-08,S103,C1032,P10016,-1,Card,0.0,10.52,-10.52
T504205,2024-04-28,S103,C1183,P10004,1,Card,0.0,14.15,14.15
T504206,2024-11-30,S105,C1156,P10084,1,Card,0.0,3.2,3.2
T504207,2024-12-01,S111,C1052,P10056,1,Cash,0.0,8.63,8.63
T504208,2024-01-27,S103,C1295,P10087,1,Cash,0.0,6.67,6.67
